,image_name,encoder_type,encoder_args,encoder_name,num_bytes,mse,ssim,psnr
302,5.jpg,YChrDctNonTile,"(1, 1, 8)","KnockOffJpeg: YQ: 0.01, CQ: 0.08, CDiv: 8",1008,59.92939850983797,0.7136532133977713,22.8539526154694
303,5.jpg,YChrDctNonTile,"(2, 2, 8)","KnockOffJpeg: YQ: 0.02, CQ: 0.16, CDiv: 8",4200,34.00196795428241,0.7738440380300834,25.277857077825708
304,5.jpg,YChrDctNonTile,"(3, 3, 8)","KnockOffJpeg: YQ: 0.03, CQ: 0.24, CDiv: 8",9576,29.747457320601853,0.796956489732532,26.76360809572423
305,5.jpg,YChrDctNonTile,"(5, 5, 8)","KnockOffJpeg: YQ: 0.05, CQ: 0.4, CDiv: 8",27648,25.860485026041665,0.8085124803826965,28.215465480994283
306,5.jpg,YChrDctNonTile,"(7, 7, 8)","KnockOffJpeg: YQ: 0.07, CQ: 0.56, CDiv: 8",53400,23.844154007523148,0.8167933173285915,29.258065318572257
307,5.jpg,YChrDctNonTile,"(11, 11, 8)","KnockOffJpeg: YQ: 0.11, CQ: 0.88, CDiv: 8",132720,21.814700882523148,0.8324200863639519,30.69183328754761
308,5.jpg,YChrDctNonTile,"(16, 16, 8)","KnockOffJpeg: YQ: 0.16, CQ: 1.3, CDiv: 8",209040,18.533188295717594,0.8685643095443631,32.21313703239411
309,5.jpg,YChrDctNonTile,"(23, 23, 8)","KnockOffJpeg: YQ: 0.23, CQ: 1.8, CDiv: 8",309240,15.843013599537038,0.8978349842190066,33.611894326084716
310,13.jpg,YChrDctNonTile,"(0, 0, 8)","KnockOffJpeg: YQ: 0.0, CQ: 0.0, CDiv: 8",0,95.67934534143518,0.1376294286544391,0.5275806713663244
311,13.jpg,YChrDctNonTile,"(1, 1, 8)","KnockOffJpeg: YQ: 0.01, CQ: 0.08, CDiv: 8",1008,88.43106119791666,0.5954263360963202,15.968857495283475
312,13.jpg,YChrDctNonTile,"(1, 1, 8)","KnockOffJpeg: YQ: 0.01, CQ: 0.08, CDiv: 8",1008,88.43106119791666,0.5954263360963202,15.968857495283475
313,13.jpg,YChrDctNonTile,"(2, 2, 8)","KnockOffJpeg: YQ: 0.02, CQ: 0.16, CDiv: 8",4200,73.95492368344907,0.638223585267938,19.606956464149775
314,13.jpg,YChrDctNonTile,"(3, 3, 8)","KnockOffJpeg: YQ: 0.03, CQ: 0.24, CDiv: 8",9576,61.27879376446759,0.6764845186573658,21.962450802296587
315,13.jpg,YChrDctNonTile,"(5, 5, 8)","KnockOffJpeg: YQ: 0.05, CQ: 0.4, CDiv: 8",27648,48.598719618055554,0.7159548195036867,24.350480301986856
316,13.jpg,YChrDctNonTile,"(7, 7, 8)","KnockOffJpeg: YQ: 0.07, CQ: 0.56, CDiv: 8",53400,41.58423430266204,0.7425618770596132,25.819458310391788
317,13.jpg,YChrDctNonTile,"(11, 11, 8)","KnockOffJpeg: YQ: 0.11, CQ: 0.88, CDiv: 8",132720,31.95543185763889,0.7918014391837472,27.997871150081103
318,13.jpg,YChrDctNonTile,"(16, 16, 8)","KnockOffJpeg: YQ: 0.16, CQ: 1.3, CDiv: 8",209040,23.90967845775463,0.8453546126039764,29.765109789973412
319,13.jpg,YChrDctNonTile,"(23, 23, 8)","KnockOffJpeg: YQ: 0.23, CQ: 1.8, CDiv: 8",309240,18.492106481481482,0.8871117549453561,31.23611380447052
320,12.jpg,YChrDctNonTile,"(0, 0, 8)","KnockOffJpeg: YQ: 0.0, CQ: 0.0, CDiv: 8",0,103.71810872395834,0.11744527916876724,2.463675749136016
321,12.jpg,YChrDctNonTile,"(1, 1, 8)","KnockOffJpeg: YQ: 0.01, CQ: 0.08, CDiv: 8",1008,101.95877640335648,0.44001765056259184,14.132696216904876
322,12.jpg,YChrDctNonTile,"(1, 1, 8)","KnockOffJpeg: YQ: 0.01, CQ: 0.08, CDiv: 8",1008,101.95877640335648,0.44001765056259184,14.132696216904876
323,12.jpg,YChrDctNonTile,"(2, 2, 8)","KnockOffJpeg: YQ: 0.02, CQ: 0.16, CDiv: 8",4200,92.71061414930556,0.4836228425385749,16.277825231935164
324,12.jpg,YChrDctNonTile,"(3, 3, 8)","KnockOffJpeg: YQ: 0.03, CQ: 0.24, CDiv: 8",9576,85.57322120949074,0.5185156847283822,17.63692912061504
325,12.jpg,YChrDctNonTile,"(5, 5, 8)","KnockOffJpeg: YQ: 0.05, CQ: 0.4, CDiv: 8",27648,70.89246166087963,0.5879555706751259,19.892267193474613
326,12.jpg,YChrDctNonTile,"(7, 7, 8)","KnockOffJpeg: YQ: 0.07, CQ: 0.56, CDiv: 8",53400,60.51080367476852,0.6400699860160566,21.286520563377618
327,12.jpg,YChrDctNonTile,"(11, 11, 8)","KnockOffJpeg: YQ: 0.11, CQ: 0.88, CDiv: 8",132720,48.37791919849537,0.7176266089269193,23.357509189095094
328,12.jpg,YChrDctNonTile,"(16, 16, 8)","KnockOffJpeg: YQ: 0.16, CQ: 1.3, CDiv: 8",209040,39.87139467592593,0.7878937175048679,25.10275588270913
329,12.jpg,YChrDctNonTile,"(23, 23, 8)","KnockOffJpeg: YQ: 0.23, CQ: 1.8, CDiv: 8",309240,33.81079680266204,0.847636462911226,26.803637455949662
